year,month,state,gender,value
2014,March,Himachal Pradesh,Male,384
2014,March,Himachal Pradesh,Female,327
2014,March,Haryana,Total,9773
2014,March,Haryana,Male,5218
2014,March,Haryana,Female,4555
2014,March,Gujarat,Total,27949
2014,March,Gujarat,Male,14866
2014,March,Gujarat,Female,13083
2014,March,Goa,Total,980
2014,March,Goa,Male,501
2014,March,Goa,Female,479
2014,March,Delhi,Total,17601
2014,March,Delhi,Male,9422
2014,March,Delhi,Female,8179
2014,March,Daman and Diu,Total,245
2014,March,Daman and Diu,Male,158
2014,March,Daman and Diu,Female,87
2014,March,Dadra and Nagar Haveli,Total,221
2014,March,Dadra and Nagar Haveli,Male,131
2014,March,Dadra and Nagar Haveli,Female,90
2014,March,Chhattisgarh,Total,6483
2014,March,Chhattisgarh,Male,3314
2014,March,Chhattisgarh,Female,3169
2014,March,Chandigarh,Total,1085
2014,March,Chandigarh,Male,595
2014,March,Chandigarh,Female,490
2014,March,Bihar,Total,12720
2014,March,Bihar,Male,6712
2014,March,Bihar,Female,6008
2014,March,Assam,Total,4684
2014,March,Assam,Male,2407
2014,March,Assam,Female,2277
2014,March,Arunachal Pradesh,Total,337
2014,March,Arunachal Pradesh,Male,178
2014,March,Arunachal Pradesh,Female,159
2014,March,Andhra Pradesh,Total,15793
2014,March,Andhra Pradesh,Male,7948
2014,March,Andhra Pradesh,Female,7845
2014,March,Andaman and Nicobar Islands,Total,152
2014,March,Andaman and Nicobar Islands,Male,81
2014,March,Andaman and Nicobar Islands,Female,71
2014,March,All India,Total,404828
2014,March,All India,Male,209822
2014,March,All India,Female,195006
2014,July,West Bengal,Total,31167
2014,July,West Bengal,Male,16033
2014,July,West Bengal,Female,15135
2014,July,Uttarakhand,Total,3351
2014,July,Uttarakhand,Male,1779
2014,July,Uttarakhand,Female,1572
2014,July,Uttar Pradesh,Total,47964
2014,July,Uttar Pradesh,Male,25324
2014,July,Uttar Pradesh,Female,22640
2014,July,Tripura,Total,1131
2014,July,Tripura,Male,573
2014,July,Tripura,Female,558
2014,July,Telangana,Total,14849
2014,July,Telangana,Male,7473
2014,July,Telangana,Female,7376
2014,July,Tamil Nadu,Total,36799
2014,July,Tamil Nadu,Male,18399
2014,July,Tamil Nadu,Female,18399
2014,July,Sikkim,Total,199
2014,July,Sikkim,Male,104
2014,July,Sikkim,Female,95
2014,July,Rajasthan,Total,18351
2014,July,Rajasthan,Male,9588
2014,July,Rajasthan,Female,8763
2014,July,Punjab,Total,11095
2014,July,Punjab,Male,5917
2014,July,Punjab,Female,5178
2014,July,Puducherry,Total,931
2014,July,Puducherry,Male,456
2014,July,Puducherry,Female,475
2014,July,Odisha,Total,7481
2014,July,Odisha,Male,3872
2014,July,Odisha,Female,3609
2014,July,Nagaland,Total,686
2014,July,Nagaland,Male,360
2014,July,Nagaland,Female,326
2014,July,Mizoram,Total,602
2014,July,Mizoram,Male,301
2014,July,Mizoram,Female,301
2014,July,Meghalaya,Total,622
2014,July,Meghalaya,Male,311
2014,July,Meghalaya,Female,311
2014,July,Manipur,Total,891
2014,July,Manipur,Male,440
2014,July,Manipur,Female,451
2014,July,Maharashtra,Total,53819
2014,July,Maharashtra,Male,28281
2014,July,Maharashtra,Female,25538
2014,July,Madhya Pradesh,Total,21507
2014,July,Madhya Pradesh,Male,11213
2014,July,Madhya Pradesh,Female,10294
2014,July,Lakshadweep,Total,57
2014,July,Lakshadweep,Male,29
2014,July,Lakshadweep,Female,28
2014,July,Ladakh,Total,70
2014,July,Ladakh,Male,46
2014,July,Ladakh,Female,24
2014,July,Kerala,Total,19024
2014,July,Kerala,Male,9098
2014,July,Kerala,Female,9926
2014,July,Karnataka,Total,25442
2014,July,Karnataka,Male,12961
2014,July,Karnataka,Female,12481
2014,July,Jharkhand,Total,8595
2014,July,Jharkhand,Male,4500
2014,July,Jharkhand,Female,4095
2014,July,Jammu and Kashmir,Total,3594
2014,July,Jammu and Kashmir,Male,1946
2014,July,Jammu and Kashmir,Female,1648
2014,July,Himachal Pradesh,Total,714
2014,July,Himachal Pradesh,Male,385
2014,July,Himachal Pradesh,Female,329
2014,July,Haryana,Total,9879
2014,July,Haryana,Male,5275
2014,July,Haryana,Female,4605
2014,July,Gujarat,Total,28199
2014,July,Gujarat,Male,14999
2014,July,Gujarat,Female,13200
2014,July,Goa,Total,988
2014,July,Goa,Male,505
2014,July,Goa,Female,483
2014,July,Delhi,Total,17737
2014,July,Delhi,Male,9495
2014,July,Delhi,Female,8242
2014,July,Daman and Diu,Total,252
2014,July,Daman and Diu,Male,163
2014,July,Daman and Diu,Female,89
2014,July,Dadra and Nagar Haveli,Total,228
2014,July,Dadra and Nagar Haveli,Male,136
2014,July,Dadra and Nagar Haveli,Female,92
2014,July,Chhattisgarh,Total,6545
2014,July,Chhattisgarh,Male,3346
2014,July,Chhattisgarh,Female,3199
2014,July,Chandigarh,Total,1091
2014,July,Chandigarh,Male,599
2014,July,Chandigarh,Female,492
2014,July,Bihar,Total,12829
2014,July,Bihar,Male,6770
2014,July,Bihar,Female,6059
2014,July,Assam,Total,4716
2014,July,Assam,Male,2424
2014,July,Assam,Female,2293
2014,July,Arunachal Pradesh,Total,339
2014,July,Arunachal Pradesh,Male,180
2014,July,Arunachal Pradesh,Female,160
2014,July,Andhra Pradesh,Total,15928
2014,July,Andhra Pradesh,Male,8016
2014,July,Andhra Pradesh,Female,7912
2014,July,Andaman and Nicobar Islands,Total,153
2014,July,Andaman and Nicobar Islands,Male,82
2014,July,Andaman and Nicobar Islands,Female,71
2014,July,All India,Total,407828
2014,July,All India,Male,211379
2014,July,All India,Female,196449
2013,October,West Bengal,Total,30694
2013,October,West Bengal,Male,15789
2013,October,West Bengal,Female,14905
2013,October,Uttarakhand,Total,3282
2013,October,Uttarakhand,Male,1742
2013,October,Uttarakhand,Female,1540
2013,October,Uttar Pradesh,Total,47176
2013,October,Uttar Pradesh,Male,24908
2013,October,Uttar Pradesh,Female,22268
2013,October,Tripura,Total,1091
2013,October,Tripura,Male,553
2013,October,Tripura,Female,538
2013,October,Telangana,Total,14566
2013,October,Telangana,Male,7331
2013,October,Telangana,Female,7235
2013,October,Tamil Nadu,Total,36371
2013,October,Tamil Nadu,Male,18186
2013,October,Tamil Nadu,Female,18186
2013,October,Sikkim,Total,188
2013,October,Sikkim,Male,98
2013,October,Sikkim,Female,90
2013,October,Rajasthan,Total,18055
2013,October,Rajasthan,Male,9433
2013,October,Rajasthan,Female,8622
2013,October,Punjab,Total,10937
2013,October,Punjab,Male,5833
2013,October,Punjab,Female,5104
2013,October,Puducherry,Total,913
2013,October,Puducherry,Male,447
2013,October,Puducherry,Female,466
2013,October,Odisha,Total,7372
2013,October,Odisha,Male,3816
2013,October,Odisha,Female,3556
2013,October,Nagaland,Total,659
2013,October,Nagaland,Male,346
2013,October,Nagaland,Female,314
2013,October,Mizoram,Total,595
2013,October,Mizoram,Male,298
2013,October,Mizoram,Female,297
2013,October,Meghalaya,Total,616
2013,October,Meghalaya,Male,308
2013,October,Meghalaya,Female,308
2013,October,Manipur,Total,878
2013,October,Manipur,Male,433
2013,October,Manipur,Female,445
2013,October,Maharashtra,Total,53138
2013,October,Maharashtra,Male,27923
2013,October,Maharashtra,Female,25215
2013,October,Madhya Pradesh,Total,21182
2013,October,Madhya Pradesh,Male,11044
2013,October,Madhya Pradesh,Female,10138
2013,October,Lakshadweep,Total,55
2013,October,Lakshadweep,Male,28
2013,October,Lakshadweep,Female,27
2013,October,Ladakh,Total,68
2013,October,Ladakh,Male,45
2013,October,Ladakh,Female,23
2013,October,Kerala,Total,18319
2013,October,Kerala,Male,8761
2013,October,Kerala,Female,9558
2013,October,Karnataka,Total,25028
2013,October,Karnataka,Male,12750
2013,October,Karnataka,Female,12278
2013,October,Jharkhand,Total,8445
2013,October,Jharkhand,Male,4421
2013,October,Jharkhand,Female,4023
2013,October,Jammu and Kashmir,Total,3543
2013,October,Jammu and Kashmir,Male,1918
2013,October,Jammu and Kashmir,Female,1625
2013,October,Himachal Pradesh,Total,708
2013,October,Himachal Pradesh,Male,382
2013,October,Himachal Pradesh,Female,326
2013,October,Haryana,Total,9642
2013,October,Haryana,Male,5148
2013,October,Haryana,Female,4494
2013,October,Gujarat,Total,27640
2013,October,Gujarat,Male,14702
2013,October,Gujarat,Female,12938
2013,October,Goa,Total,970
2013,October,Goa,Male,496
2013,October,Goa,Female,474
2013,October,Delhi,Total,17430
2013,October,Delhi,Male,9331
2013,October,Delhi,Female,8099
2013,October,Daman and Diu,Total,236
2013,October,Daman and Diu,Male,151
2013,October,Daman and Diu,Female,85
2013,October,Dadra and Nagar Haveli,Total,212
2013,October,Dadra and Nagar Haveli,Male,126
2013,October,Dadra and Nagar Haveli,Female,86
2013,October,Chhattisgarh,Total,6406
2013,October,Chhattisgarh,Male,3275
2013,October,Chhattisgarh,Female,3131
2013,October,Chandigarh,Total,1077
2013,October,Chandigarh,Male,591
2013,October,Chandigarh,Female,486
2013,October,Bihar,Total,12585
2013,October,Bihar,Male,6641
2013,October,Bihar,Female,5944
2013,October,Assam,Total,4644
2013,October,Assam,Male,2386
2013,October,Assam,Female,2258
2013,October,Arunachal Pradesh,Total,335
2013,October,Arunachal Pradesh,Male,177
2013,October,Arunachal Pradesh,Female,158
2013,October,Andhra Pradesh,Total,15626
2013,October,Andhra Pradesh,Male,7864
2013,October,Andhra Pradesh,Female,7762
2013,October,Andaman and Nicobar Islands,Total,151
2013,October,Andaman and Nicobar Islands,Male,80
2013,October,Andaman and Nicobar Islands,Female,70
2013,October,All India,Total,400833
2013,October,All India,Male,207761
2013,October,All India,Female,193072
2013,March,West Bengal,Total,30328
2013,March,West Bengal,Male,15601
2013,March,West Bengal,Female,14727
2013,March,Uttarakhand,Total,3229
2013,March,Uttarakhand,Male,1714
2013,March,Uttarakhand,Female,1515
2013,March,Uttar Pradesh,Total,46565
2013,March,Uttar Pradesh,Male,24586
2013,March,Uttar Pradesh,Female,21979
2013,March,Tripura,Total,1061
2013,March,Tripura,Male,538
2013,March,Tripura,Female,523
2013,March,Telangana,Total,14472
2013,March,Telangana,Male,7283
2013,March,Telangana,Female,7189
2013,March,Tamil Nadu,Total,36040
2013,March,Tamil Nadu,Male,18020
2013,March,Tamil Nadu,Female,18020
2013,March,Sikkim,Total,180
2013,March,Sikkim,Male,94
2013,March,Sikkim,Female,86
2013,March,Rajasthan,Total,17826
2013,March,Rajasthan,Male,9313
2013,March,Rajasthan,Female,8513
2013,March,Punjab,Total,10814
2013,March,Punjab,Male,5767
2013,March,Punjab,Female,5047
2013,March,Puducherry,Total,899
2013,March,Puducherry,Male,440
2013,March,Puducherry,Female,459
2013,March,Odisha,Total,7288
2013,March,Odisha,Male,3772
2013,March,Odisha,Female,3516
2013,March,Nagaland,Total,639
2013,March,Nagaland,Male,335
2013,March,Nagaland,Female,304
2013,March,Mizoram,Total,590
2013,March,Mizoram,Male,295
2013,March,Mizoram,Female,295
2013,March,Meghalaya,Total,611
2013,March,Meghalaya,Male,305
2013,March,Meghalaya,Female,306
2013,March,Manipur,Total,868
2013,March,Manipur,Male,428
2013,March,Manipur,Female,440
2013,March,Maharashtra,Total,52610
2013,March,Maharashtra,Male,27646
2013,March,Maharashtra,Female,24964
2013,March,Madhya Pradesh,Total,20929
2013,March,Madhya Pradesh,Male,10912
2013,March,Madhya Pradesh,Female,10017
2013,March,Lakshadweep,Total,54
2013,March,Lakshadweep,Male,28
2013,March,Lakshadweep,Female,26
2013,March,Ladakh,Total,67
2013,March,Ladakh,Male,44
2013,March,Ladakh,Female,23
2013,March,Kerala,Total,17774
2013,March,Kerala,Male,8500
2013,March,Kerala,Female,9274
2013,March,Karnataka,Total,24708
2013,March,Karnataka,Male,12587
2013,March,Karnataka,Female,12121
2013,March,Jharkhand,Total,8328
2013,March,Jharkhand,Male,4360
2013,March,Jharkhand,Female,3968
2013,March,Jammu and Kashmir,Total,3504
2013,March,Jammu and Kashmir,Male,1897
2013,March,Jammu and Kashmir,Female,1607
2013,March,Himachal Pradesh,Total,704
2013,March,Himachal Pradesh,Male,380
2013,March,Himachal Pradesh,Female,324
2013,March,Haryana,Total,9459
2013,March,Haryana,Male,5050
2013,March,Haryana,Female,4409
2013,March,Gujarat,Total,27207
2013,March,Gujarat,Male,14472
2013,March,Gujarat,Female,12735
2013,March,Goa,Total,955
2013,March,Goa,Male,488
2013,March,Goa,Female,467
2013,March,Delhi,Total,17191
2013,March,Delhi,Male,9203
2013,March,Delhi,Female,7988
2013,March,Daman and Diu,Total,224
2013,March,Daman and Diu,Male,143
2013,March,Daman and Diu,Female,81
2013,March,Dadra and Nagar Haveli,Total,200
2013,March,Dadra and Nagar Haveli,Male,119
2013,March,Dadra and Nagar Haveli,Female,81
2013,March,Chhattisgarh,Total,6299
2013,March,Chhattisgarh,Male,3220
2013,March,Chhattisgarh,Female,3079
2013,March,Chandigarh,Total,1066
2013,March,Chandigarh,Male,585
2013,March,Chandigarh,Female,481
2013,March,Bihar,Total,12397
2013,March,Bihar,Male,6542
2013,March,Bihar,Female,5855
2013,March,Assam,Total,4588
2013,March,Assam,Male,2358
2013,March,Assam,Female,2230
2013,March,Arunachal Pradesh,Total,331
2013,March,Arunachal Pradesh,Male,175
2013,March,Arunachal Pradesh,Female,156
2013,March,Andhra Pradesh,Total,15393
2013,March,Andhra Pradesh,Male,7747
2013,March,Andhra Pradesh,Female,7646
2013,March,Andaman and Nicobar Islands,Total,149
2013,March,Andaman and Nicobar Islands,Male,80
2013,March,Andaman and Nicobar Islands,Female,69
2013,March,All India,Total,395547
2013,March,All India,Male,205027
2013,March,All India,Female,190520
2013,July,West Bengal,Total,30537
2013,July,West Bengal,Male,15709
2013,July,West Bengal,Female,14829
2013,July,Uttarakhand,Total,3259
2013,July,Uttarakhand,Male,1730
2013,July,Uttarakhand,Female,1529
2013,July,Uttar Pradesh,Total,46914
2013,July,Uttar Pradesh,Male,24770
2013,July,Uttar Pradesh,Female,22144
2013,July,Tripura,Total,1078
2013,July,Tripura,Male,547
2013,July,Tripura,Female,532
2013,July,Telangana,Total,14472
2013,July,Telangana,Male,7283
2013,July,Telangana,Female,7189
2013,July,Tamil Nadu,Total,36229
2013,July,Tamil Nadu,Male,18115
2013,July,Tamil Nadu,Female,18115
2013,July,Sikkim,Total,185
2013,July,Sikkim,Male,97
2013,July,Sikkim,Female,88
2013,July,Rajasthan,Total,17957
2013,July,Rajasthan,Male,9382
2013,July,Rajasthan,Female,8575
2013,July,Punjab,Total,10884
2013,July,Punjab,Male,5805
2013,July,Punjab,Female,5079
2013,July,Puducherry,Total,907
2013,July,Puducherry,Male,444
2013,July,Puducherry,Female,463
2013,July,Odisha,Total,7336
2013,July,Odisha,Male,3797
2013,July,Odisha,Female,3539
2013,July,Nagaland,Total,651
2013,July,Nagaland,Male,341
2013,July,Nagaland,Female,310
2013,July,Mizoram,Total,593
2013,July,Mizoram,Male,297
2013,July,Mizoram,Female,296
2013,July,Meghalaya,Total,614
2013,July,Meghalaya,Male,307
2013,July,Meghalaya,Female,307
2013,July,Manipur,Total,874
2013,July,Manipur,Male,431
2013,July,Manipur,Female,442
2013,July,Maharashtra,Total,52912
2013,July,Maharashtra,Male,27804
2013,July,Maharashtra,Female,25107
2013,July,Madhya Pradesh,Total,21073
2013,July,Madhya Pradesh,Male,10987
2013,July,Madhya Pradesh,Female,10086
2013,July,Lakshadweep,Total,55
2013,July,Lakshadweep,Male,28
2013,July,Lakshadweep,Female,27
2013,July,Ladakh,Total,68
2013,July,Ladakh,Male,44
2013,July,Ladakh,Female,23
2013,July,Kerala,Total,18086
2013,July,Kerala,Male,8649
2013,July,Kerala,Female,9436
2013,July,Karnataka,Total,24891
2013,July,Karnataka,Male,12680
2013,July,Karnataka,Female,12211
2013,July,Jharkhand,Total,8395
2013,July,Jharkhand,Male,4395
2013,July,Jharkhand,Female,4000
2013,July,Jammu and Kashmir,Total,3526
2013,July,Jammu and Kashmir,Male,1909
2013,July,Jammu and Kashmir,Female,1617
2013,July,Himachal Pradesh,Total,706
2013,July,Himachal Pradesh,Male,381
2013,July,Himachal Pradesh,Female,325
2013,July,Haryana,Total,9564
2013,July,Haryana,Male,5106
2013,July,Haryana,Female,4458
2013,July,Gujarat,Total,27454
2013,July,Gujarat,Male,14603
2013,July,Gujarat,Female,12851
2013,July,Goa,Total,963
2013,July,Goa,Male,493
2013,July,Goa,Female,471
2013,July,Delhi,Total,17328
2013,July,Delhi,Male,9276
2013,July,Delhi,Female,8052
2013,July,Daman and Diu,Total,231
2013,July,Daman and Diu,Male,148
2013,July,Daman and Diu,Female,83
2013,July,Dadra and Nagar Haveli,Total,207
2013,July,Dadra and Nagar Haveli,Male,123
2013,July,Dadra and Nagar Haveli,Female,84
2013,July,Chhattisgarh,Total,6360
2013,July,Chhattisgarh,Male,3252
2013,July,Chhattisgarh,Female,3109
2013,July,Chandigarh,Total,1072
2013,July,Chandigarh,Male,589
2013,July,Chandigarh,Female,484
2013,July,Bihar,Total,12505
2013,July,Bihar,Male,6599
2013,July,Bihar,Female,5906
2013,July,Assam,Total,4620
2013,July,Assam,Male,2374
2013,July,Assam,Female,2246
2013,July,Arunachal Pradesh,Total,333
2013,July,Arunachal Pradesh,Male,176
2013,July,Arunachal Pradesh,Female,157
2013,July,Andhra Pradesh,Total,15526
2013,July,Andhra Pradesh,Male,7814
2013,July,Andhra Pradesh,Female,7712
2013,July,Andaman and Nicobar Islands,Total,150
2013,July,Andaman and Nicobar Islands,Male,80
2013,July,Andaman and Nicobar Islands,Female,70
2013,July,All India,Total,398517
2013,July,All India,Male,206565
2013,July,All India,Female,191952
2012,October,West Bengal,Total,30069
2012,October,West Bengal,Male,15468
2012,October,West Bengal,Female,14602
2012,October,Uttarakhand,Total,3191
2012,October,Uttarakhand,Male,1694
2012,October,Uttarakhand,Female,1497
2012,October,Uttar Pradesh,Total,46132
2012,October,Uttar Pradesh,Male,24357
2012,October,Uttar Pradesh,Female,21775
2012,October,Tripura,Total,1040
2012,October,Tripura,Male,527
2012,October,Tripura,Female,513
2012,October,Telangana,Total,14192
2012,October,Telangana,Male,7142
2012,October,Telangana,Female,7050
2012,October,Tamil Nadu,Total,35805
2012,October,Tamil Nadu,Male,17903
2012,October,Tamil Nadu,Female,17903
2012,October,Sikkim,Total,175
2012,October,Sikkim,Male,91
2012,October,Sikkim,Female,83
2012,October,Rajasthan,Total,17664
2012,October,Rajasthan,Male,9229
2012,October,Rajasthan,Female,8435
2012,October,Punjab,Total,10727
2012,October,Punjab,Male,5721
2012,October,Punjab,Female,5006
2012,October,Puducherry,Total,889
